slug,html_present,html_sha256,download_url,question_text_len,title_text_len,stem_text_len,stem_source,cleaned_text_len,has_latex,has_dynamic_vars,has_image_dep,has_graphie,graphie_only_no_question_text,has_multiple_choice,intelligible,duplicate_html_slugs,response_count,area,is_math_domain,eligible_for_llm
geometry_about_circle_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_about_circle_concept.html,0,,,,0,False,False,False,False,,False,False,0,3636,geometry,True,False
geometry_categorial_proposition,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_categorial_proposition.html,0,,,,0,False,False,False,False,,False,False,0,789,geometry,True,False
geometry_identification_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_identification_concept.html,0,,,,0,False,False,False,False,,False,False,0,781,geometry,True,False
geometry_proofs_1,True,82ca70c25e17651ba06186e18ed25f87ac1c1e6bcecb3585f01f376f46539bf8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_proofs_1.html,6495,6.0,6495.0,question_div,7818,True,True,True,True,False,False,True,0,986,geometry,True,True
geometry_proofs_2,True,87c6276dca381b6581487665b3670fe215464316262348e01f3cf2860d212cab,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_proofs_2.html,5570,6.0,5570.0,question_div,13761,True,True,True,True,False,True,True,0,1130,geometry,True,True
geometry_proofs_intro,True,4f7ce1ca8a9445ac2ac8a28fff90a961078a3b93367cc4e7a2c49e81d7201771,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/geometry_proofs_intro.html,4105,8.0,4105.0,question_div,15247,True,True,True,True,False,False,True,0,30,geometry,True,True
get_gcd_and_lcm,True,db3686f76b578fa8fe320d47f0851d403c2101c2fbb2d3931731add8f49c5004,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/get_gcd_and_lcm.html,495,28.0,495.0,question_div,3678,True,True,True,True,False,False,True,0,19412,arithmetic,True,True
graphing_inequalities,True,77f25ff2975414f4a05170b32247c710f296e235977a935003200b8036424599,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_inequalities.html,2555,7.0,2555.0,question_div,5695,True,True,True,True,False,False,True,0,1437,algebra,True,True
graphing_inequalities_2,True,0553d70a1769b59fc2713ef693f7f49e9ff58de3e464735c690e196d9d5efe25,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_inequalities_2.html,2628,9.0,2628.0,question_div,7151,True,True,True,True,False,False,True,0,509,algebra,True,True
graphing_linear_equations,True,4711b000107f9a710553d1df7344f98d63f1ba9730001a8c7fe7309e637276ab,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_linear_equations.html,1030,7.0,1030.0,question_div,3268,True,True,True,True,False,False,True,0,4298,algebra,True,True
graphing_parabolas_0.5,True,6c8a26aa0f11a9f016f2d9656941b298bfb6108663f4f72b84fec0b13a9e3ecc,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_parabolas_0.5.html,3181,9.0,3181.0,question_div,4279,True,True,True,True,False,False,True,0,5074,algebra,True,True
graphing_parabolas_1,True,35cabc15e45a45a6b6aceb4a2657b5835ab0af6285356fdb2247fd4d2656859f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_parabolas_1.html,3149,7.0,3149.0,question_div,5301,True,True,True,True,False,False,True,0,1182,algebra,True,True
graphing_parabolas_2,True,411460cab7b506dc8b509d7b7c120d074257ed8a9234b78e2bf0e7b2aa02aba4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_parabolas_2.html,3149,7.0,3149.0,question_div,6732,True,True,True,True,False,False,True,0,916,algebra,True,True
graphing_points,True,8e4704b1ed3513c623115b5e55fb4267ccc25af9e7f574f5a6ab445581bbad0c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_points.html,462,2.0,462.0,question_div,1775,True,True,True,True,False,False,True,0,33623,algebra,True,True
graphing_points_2,True,7ca97d84c38a7d236bd02c36b44002471d340e51f12d9adbbd2f749b217151e2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_points_2.html,458,4.0,458.0,question_div,2645,True,True,True,True,False,False,True,0,22275,algebra,True,True
graphing_points_fraction_1,True,a64c6016f5163fa6a619e823c165e993853a051be655aa3f329d346e23801e1e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_points_fraction_1.html,533,5.0,533.0,question_div,2347,True,True,True,True,False,False,True,0,1344,algebra,True,True
graphing_points_fraction_2,True,eb02e07d36fe0732c5d39b70057742f65e067fa673a0e8c1eae558bdeed3251d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_points_fraction_2.html,531,5.0,531.0,question_div,3318,True,True,True,True,False,False,True,0,499,algebra,True,True
graphing_scaling,True,b26e021e080566c136101ba1153cf5964f6f58ef090ea2d3f4f110485ec3c916,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_scaling.html,1639,9.0,1639.0,question_div,17514,True,True,True,True,False,False,True,0,3560,geometry,True,True
graphing_systems_of_equations,True,95911b50d2d5f3867644ebfe740c60c28261f51aca8f2ec6cf7cbe334d4d531e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_systems_of_equations.html,1781,7.0,1781.0,question_div,4573,False,True,True,True,False,False,True,0,10535,algebra,True,True
graphing_systems_of_inequalities,True,3f299afd17c7128c264f99106e102112c3007e19660aa3d00556d54f8b46af80,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_systems_of_inequalities.html,4731,7.0,4731.0,question_div,10070,True,True,True,True,False,False,True,0,361,algebra,True,True
graphing_systems_of_inequalities_2,True,5fd511c8117efca765f808846f44ede4fab2276f9cc9ebd9a7911d5906480a54,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphing_systems_of_inequalities_2.html,4805,9.0,4805.0,question_div,12328,True,True,True,True,False,False,True,0,325,algebra,True,True
graphs_of_linear_equations,True,fb83647136c63641cded9def471e58f9d3a1e7beb6e2659f7b75f869aece4cec,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphs_of_linear_equations.html,124,11.0,124.0,question_div,4367,True,True,True,True,False,False,True,0,707,algebra,True,True
graphs_of_sine_and_cosine,True,0b1c3c63d72b37aff8e2dd05a601dfe7dafc395509432d562ba5ac75b95686a9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/graphs_of_sine_and_cosine.html,50,10.0,50.0,question_div,2061,True,True,True,True,False,False,True,0,1993,analytic-geometry,True,True
greatest_common_divisor,True,c8c83e252fa70bb4fa4eeb6795369332323caa1d166aceefeaa56b9cd6853d0e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/greatest_common_divisor.html,44,5.0,44.0,question_div,349,True,True,False,False,False,False,True,0,132684,arithmetic,True,True
halves_and_fourths,True,a2b77559e20a7987bdd39db693d2c460172ba458985e1214dfba080e2a752ef2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/halves_and_fourths.html,3095,6.0,3095.0,question_div,48681,True,True,True,True,False,False,True,0,3249,arithmetic,True,True
herons_formula,True,b05452d1316731eb7a5f284d3ab988d3d57d035a2e2874e3f4d29d0c88f4f436,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/herons_formula.html,576,4.0,576.0,question_div,1183,True,True,True,True,False,False,True,0,1239,geometry,True,True
hundred_million_adding_and_subtracting,True,1427c1c894da6c0f0138720a60174e6c64ca45ad8cd24ce2d0483cd0e5dea1c8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/hundred_million_adding_and_subtracting.html,160,4.0,160.0,question_div,9318,True,True,True,True,False,False,True,0,24606,arithmetic,True,True
identifying_points_1,True,470acdbcf4ca264e3192e2abcb80b0abe75beb48ff048343d44fb9320c043679,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/identifying_points_1.html,263,4.0,263.0,question_div,989,True,True,True,True,False,True,True,0,11658,algebra,True,True
identifying_points_2,True,3ae5ab2cfa9864b72aef53e5c479501831c5c9bf5e0c92d4fbb08d598f0ea667,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/identifying_points_2.html,233,6.0,233.0,question_div,1503,True,True,True,True,False,True,True,0,8410,algebra,True,True
imaginary_unit_powers,True,b2f699f6fb2155f695e0f9c4a5f894d909ea71de4813f8482f939a6f4bb07083,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/imaginary_unit_powers.html,16,5.0,16.0,question_div,1097,True,True,False,False,False,True,True,0,31830,algebra,True,True
independent_probability,True,bef657cfbfdf32d54be06fca99780822ccff2153388e07a0e17178068191c87b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/independent_probability.html,76,6.0,76.0,question_div,774,True,True,False,False,False,False,True,0,2421,probability-statistics,True,True
inequalities_and_expressions,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inequalities_and_expressions.html,0,,,,0,False,False,False,False,,False,False,0,1412,algebra,True,False
inequalities_on_a_number_line,True,8595c31f708c11df7b346f1c20a582d6a207ffb327c8e88ffe4b1e44537c3f00,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inequalities_on_a_number_line.html,159,7.0,159.0,question_div,1520,True,True,True,True,False,True,True,0,18471,algebra,True,True
inequality_properties,True,6846cfc02658e9b262508ad7e2910efae9846ea0c5ce5dffbe6b391e5530ddb1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inequality_properties.html,113,8.0,113.0,question_div,4288,True,True,False,False,False,False,True,0,508,algebra,True,True
inequality_symbol_word_problems,True,730a625f51e843dbc18392a995c4e66c61b3e35927994b654c133cbc5dbe6d1c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inequality_symbol_word_problems.html,100,8.0,100.0,question_div,2459,True,True,False,False,False,True,True,0,473,algebra,True,True
inscribed_angles_1,True,bd4c92194659f4562b9cd27201f4acc153c57c8ecc5d8f0af7ed05ef962b5183,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inscribed_angles_1.html,616,5.0,616.0,question_div,3021,True,True,True,True,False,False,True,0,23203,geometry,True,True
inscribed_angles_2,True,31d691097c6c8e4b91823a3bb1062c07646cace9dc81f95d43af5e78ddffcc48,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inscribed_angles_2.html,649,5.0,649.0,question_div,3526,True,True,True,True,False,False,True,0,8093,geometry,True,True
inscribed_angles_3,True,aacc27439b2db9080d84959c4eb8c57f241e1316539f9b0b0188ebc3f6d54fb8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inscribed_angles_3.html,616,5.0,616.0,question_div,5461,True,True,True,True,False,False,True,0,5995,geometry,True,True
integer_arithmetic,True,de8a30ae7f73bca32a79cb142b9465241e5f63a3683a877cdf13b8dc2607f6ab,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/integer_arithmetic.html,14,11.0,14.0,question_div,1120,True,True,False,False,False,False,True,0,17277,arithmetic,True,True
integers_multiply_decimals,True,9a02619d003772f3799144f06d401ed641e8c5c0ec9b0af2c8e9b3aaf5270b13,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/integers_multiply_decimals.html,251,6.0,251.0,question_div,652,False,True,True,True,False,False,True,0,23003,arithmetic,True,True
integers_multiply_decimals2,True,d7d409d239598b75ee9225fa0c0d1d31f263369e35f062ea26b457f7a0a1ef49,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/integers_multiply_decimals2.html,55,6.0,55.0,question_div,3588,True,True,True,True,False,False,True,0,29669,arithmetic,True,True
interpreting_linear_equations,True,33061bd35ee66f5f2930b3d2418b83294fb2410fd423b496daf6c3aaee3e6124,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/interpreting_linear_equations.html,569,7.0,569.0,question_div,3406,True,True,True,True,False,True,True,0,8395,algebra,True,True
inverse_proportional_calculation,True,56b20684884f891a1598ea8e9e0f704fb70e80a541b7a3fddbc978fe4af337fb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inverse_proportional_calculation.html,49,5.0,49.0,question_div,758,True,True,False,False,False,False,True,0,1289,arithmetic,True,True
inverse_trig_functions,True,a6312e5e273139322aa05af0230d41ca45638f2b134bded0794a62d49bc9b83b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inverse_trig_functions.html,131,5.0,131.0,question_div,1834,True,True,True,True,False,False,True,0,1458,analytic-geometry,True,True
inverses_of_functions,True,da112869409f930b077a59beaad04b41bf0be7ca8265df560c7a52d781a8cbf3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/inverses_of_functions.html,214,3.0,214.0,question_div,1996,False,True,True,True,False,True,True,0,1012,algebra,True,True
judging_axis_of_symmetry,True,65adeb0667fbf964d3705355d40a9d08ddc1271d16a9921a4ed006d1d03f1410,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/judging_axis_of_symmetry.html,359,6.0,359.0,question_div,6153,True,True,True,True,False,True,True,0,119174,geometry,True,True
kg_g_arithmatic,True,90e24bfb80bfde0982bc8d4aa3c95c724293d942752d8dab7c68eb7fc9a395fd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/kg_g_arithmatic.html,234,10.0,234.0,question_div,2141,True,True,True,True,False,False,True,0,6482,arithmetic,True,True
kg_g_time_div,True,755d7c1eaeb52af8ee62a1c084873d739f37dfbb7c7f46065f8b03947d2efc1f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/kg_g_time_div.html,139,10.0,139.0,question_div,1518,True,True,True,True,False,False,True,0,4355,arithmetic,True,True
kg_g_unit_transform,True,2f58aa6d694071926accb8441d4fac21554ea01af6d4aa73a78315272b986171,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/kg_g_unit_transform.html,113,11.0,113.0,question_div,752,True,True,True,True,False,False,True,0,18696,arithmetic,True,True
kg_g_unit_transform2,True,d4a18699b938c69e7eb22036907160b19603267f4087527854d0dfe370ec049f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/kg_g_unit_transform2.html,105,11.0,105.0,question_div,594,True,True,True,True,False,False,True,0,12021,arithmetic,True,True
km_m_unit_transform,True,cea8d0eb899777380e38348f536b37c0c64a36fd3046b69d2ad83c7097089c1e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/km_m_unit_transform.html,54,8.0,54.0,question_div,796,True,True,False,False,False,False,True,0,18,arithmetic,True,True
l_ml_arithmatic,True,95d1d8381016c458ae573a19ef8d54f1af4265a44437143885819bfa03e28e80,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/l_ml_arithmatic.html,234,11.0,234.0,question_div,2134,True,True,True,True,False,False,True,0,6619,arithmetic,True,True
l_ml_time_div,True,3c66aa6907f2c2ac307b0e0b6f9db752311f7731ae8108188525cda582d5cc61,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/l_ml_time_div.html,139,10.0,139.0,question_div,1519,True,True,True,True,False,False,True,0,4821,arithmetic,True,True
l_ml_transform,True,6e2adf185aaa87719b24d4998de302136fa3412bc081180ccd582082b6a3eff3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/l_ml_transform.html,137,9.0,137.0,question_div,548,True,True,True,True,False,False,True,0,35578,arithmetic,True,True
l_ml_word_problem,True,5ff3f8dd5003a10531bce940e8e9a8eb8ad23ad4291a151de48a73dd819385de,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/l_ml_word_problem.html,146,11.0,146.0,question_div,1288,True,True,True,True,False,False,True,0,13056,arithmetic,True,True
large_angle_long_edge,True,0bd43150c5f9a9200eb65158ac40690fe5b92161bd8ede41e22cd268bcf0c9ca,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/large_angle_long_edge.html,747,11.0,747.0,question_div,2055,True,True,True,True,False,False,True,0,1614,geometry,True,True
lcm_word_problems,True,11a5dd915d399412c64c7e247e96a764d58bfb31df425beef2efbbbd8f86d8b4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/lcm_word_problems.html,108,12.0,108.0,question_div,2866,True,True,False,False,False,False,True,0,28181,arithmetic,True,True
least_common_multiple,True,0545ec9b4f5b9319f576ef3bfe39627404d31d200a1e41f45687dd8b67791c24,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/least_common_multiple.html,41,5.0,41.0,question_div,392,False,True,False,False,False,False,True,0,106804,arithmetic,True,True
least_common_multiple_and_greatest_common_divisor_word_problems,True,a73e4ea88a0519696a0c5568461e8f51de842efe41d65039d18f16627eefb20b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/least_common_multiple_and_greatest_common_divisor_word_problems.html,115,15.0,115.0,question_div,6301,True,True,False,False,False,False,True,0,63282,arithmetic,True,True
